sc_ra,sc_dec,sc_poserr,sc_det_ml,sc_ep_1_flux,sc_ep_2_flux,sc_ep_3_flux,sc_ep_4_flux,sc_ep_5_flux,sc_ep_8_flux,sc_ep_9_flux,sc_hr1,sc_hr2,sc_hr3,sc_hr4,sc_extent,sc_ep_8_fmin,sc_ep_8_fmax,Class
225.1478796,49.57173145,1.0183173,226.9328,1.47E-14,1.77E-14,1.72E-14,2.02E-14,3.53E-14,1.15E-13,6.47E-14,0.07523683,-0.1060846,-0.3493921,-0.3754638,0,1.15E-13,1.15E-13,2
21.43435134,-0.262319603,1.5386287,22.69991,6.77E-15,2.67E-15,1.07E-14,9.94E-15,1.84E-14,6.27E-14,3.47E-14,-0.34087414,0.68407744,-0.43761423,-0.124480866,0,3.39E-14,6.56E-14,2
228.6037852,37.07048075,1.1553764,130.7025,1.19E-14,1.53E-14,1.25E-14,2.44E-14,1.05E-14,7.95E-14,5.77E-14,0.1275436,0.03097963,-0.1437803,-0.7338272,0,7.95E-14,7.95E-14,2
230.0228343,20.26821012,0.38444757,2839.844,1.35E-14,3.67E-14,4.69E-14,6.17E-14,1.09E-13,2.70E-13,1.52E-13,0.4235428,0.08102647,-0.3666756,-0.4060388,0,2.70E-13,2.70E-13,2
13.98466193,-28.3360209,1.7568891,19.32339,1.18E-15,6.76E-15,7.18E-15,1.91E-14,3.49E-15,4.60E-14,3.28E-14,0.8145635,-0.050202306,-0.04186531,-0.7118839,0,4.60E-14,4.60E-14,2
231.0582998,29.71470429,0.71388423,229.5665,6.54E-15,9.18E-15,7.47E-15,5.22E-15,0,3.01E-14,2.67E-14,0.1205706,-0.1861759,-0.5732619,-1,0,3.01E-14,3.01E-14,2
244.401231,12.48393117,0.73052776,195.4804,3.36E-16,6.81E-16,5.58E-15,2.43E-14,1.12E-13,1.47E-13,2.19E-14,0.25524506,0.8689549,0.19157396,0.08968451,0,1.39E-13,1.54E-13,2
250.978015,26.42775074,2.278493,34.46303,1.07E-15,1.98E-15,1.46E-15,3.35E-15,0,7.99E-15,6.75E-15,0.2786745,-0.2210845,-0.1529616,-1,0,7.99E-15,7.99E-15,2
254.8826682,37.59123929,0.53155726,4028.831,9.41E-14,1.13E-13,1.17E-13,1.52E-13,3.21E-13,7.97E-13,4.10E-13,0.032841116,-0.06953992,-0.3837297,-0.2987107,0,7.97E-13,7.97E-13,2
184.3726035,47.24013632,0.99053544,54.26749,9.02E-18,8.37E-17,1.71E-15,5.80E-15,1.46E-14,2.28E-14,5.43E-15,0.5097901,0.8263337,0.06457024,0.003798136,0,2.25E-14,2.95E-14,2
255.8765841,45.67977,0.091380194,3790000,3.14E-12,3.39E-12,3.45E-12,3.63E-12,3.87E-12,1.75E-11,1.18E-11,0.035243165,-0.04589981,-0.4598486,-0.5827792,0,1.60E-11,2.15E-11,2
257.3784075,64.167435,0.2807709,8268.291,2.80E-14,3.72E-14,4.06E-14,5.25E-14,9.22E-14,2.50E-13,1.37E-13,0.1436343,-0.008715505,-0.3720784,-0.3989302,0,2.50E-13,2.50E-13,2
260.227056,27.70181485,0.39577425,891.1202,1.00E-14,1.29E-14,1.32E-14,1.62E-14,1.93E-14,7.39E-14,4.58E-14,0.10391284,-0.047765415,-0.41368127,-0.4185867,0,6.50E-14,1.26E-13,2
189.2463873,62.42284256,0.474265,246.6742,1.84E-15,2.36E-15,2.23E-15,1.64E-15,4.02E-15,1.49E-14,9.07E-15,-0.021299278,-0.028986562,-0.6055122,-0.000692887,0,7.44E-15,1.95E-14,2
170.1781391,-0.228651185,1.8043158,28.86798,3.76E-16,4.85E-15,3.05E-15,8.84E-15,4.45E-14,6.74E-14,1.96E-14,0.6664229,-0.2992956,0.04076485,0.120134,0,6.74E-14,6.74E-14,2
212.5326458,54.20095548,0.58732706,427.7711,1.65E-15,6.64E-15,8.90E-15,1.22E-14,1.33E-14,4.38E-14,2.91E-14,0.5538464,0.062566616,-0.3593215,-0.5243137,0,4.38E-14,4.38E-14,2
18.93381335,0.337212683,0.5288082,202.1549,2.29E-15,3.11E-15,3.47E-15,3.92E-15,3.49E-15,2.72E-14,1.33E-14,0.13404995,-0.11119768,-0.30001345,-0.7293347,0,1.80E-14,5.84E-14,2
218.7308645,3.841877107,0.7039357,251.0816,4.50E-15,7.96E-15,9.97E-15,7.99E-15,1.32E-14,4.98E-14,3.17E-14,0.15478411,0.05258902,-0.56191695,-0.08429207,0,4.56E-14,5.21E-14,2
30.03810922,0.32788323,1.5284847,35.08168,1.84E-15,5.92E-15,5.21E-15,8.21E-15,9.61E-14,1.18E-13,2.98E-14,0.5029088,-0.1449144,-0.3486758,0.527808,0,1.18E-13,1.18E-13,2
247.2317002,39.67624485,0.27858582,1137.562,1.64E-14,1.51E-14,1.52E-14,1.76E-14,3.97E-14,1.08E-13,5.63E-14,-0.096622184,-0.08838263,-0.41736943,-0.23316975,0,7.02E-14,1.51E-13,2
149.5716827,2.554629443,1.5944195,10.90062,2.45E-16,1.96E-16,1.04E-15,4.90E-16,2.81E-15,5.61E-15,1.75E-15,-0.068177015,0.5174169,-0.6485349,0.8318063,0,5.61E-15,5.61E-15,2
324.6001964,-42.50496281,0.4943583,4607.369,9.71E-14,9.72E-14,9.60E-14,1.20E-13,2.69E-13,6.96E-13,3.43E-13,-0.030735008,-0.06409278,-0.41421524,-0.25264013,0,4.63E-13,1.06E-12,2
327.864517,-6.790817891,1.3597053,82.58307,5.87E-15,1.32E-14,1.13E-14,1.21E-14,6.78E-14,1.16E-13,4.35E-14,0.3944946,-0.04720714,-0.2834338,-0.08872556,0,1.16E-13,1.16E-13,2
135.946935,0.340460247,1.2685518,230.3441,1.23E-14,9.96E-15,1.03E-14,1.07E-14,2.85E-14,1.15E-13,4.29E-14,-0.2680116,0.057563525,-0.571634,-0.116532445,0,9.91E-14,1.38E-13,2
45.9894026,-1.152015576,0.43662477,1323.279,8.64E-15,1.63E-14,1.65E-14,2.91E-14,3.06E-14,1.02E-13,6.17E-14,0.2947376,-0.057447955,-0.2326297,-0.5595579,0,1.02E-13,1.02E-13,2
333.4532629,-0.835272657,1.9440205,26.80379,3.97E-15,4.42E-15,6.62E-15,9.67E-16,9.83E-14,1.15E-13,1.75E-14,0.08758424,0.2807278,-0.8131997,0.8681169,0,1.15E-13,1.15E-13,2
334.6414041,-0.060679219,1.6713456,31.25406,1.51E-15,1.63E-15,1.34E-15,5.47E-15,5.17E-16,1.25E-14,8.96E-15,-0.1325887,0.1127946,0.07966544,-0.9502389,0,1.25E-14,1.25E-14,2
335.9825163,-28.74403184,0.3689436,6767.172,1.26E-13,5.25E-14,4.77E-14,8.55E-14,1.48E-13,4.59E-13,2.03E-13,-0.47403476,-0.21298705,-0.25054348,-0.27861452,0,4.28E-13,8.58E-13,2
337.6087001,-39.3113287,0.77110535,4666.609,5.99E-14,7.48E-14,7.82E-14,1.15E-13,2.21E-13,5.47E-13,2.78E-13,0.062452473,-0.029596016,-0.3212518,-0.3286594,0,5.47E-13,5.47E-13,2
340.0953082,3.414086304,0.23785436,3422.509,4.02E-15,6.76E-15,9.76E-15,1.60E-14,2.55E-14,6.48E-14,3.14E-14,0.24542375,0.08849797,-0.31490275,-0.47132188,0,5.73E-14,1.26E-13,2
184.4173005,37.79699005,0.3638601,1073.553,4.28E-15,6.50E-15,6.78E-15,7.41E-15,1.19E-14,3.81E-14,2.27E-14,0.15470432,-0.047811486,-0.42935693,-0.14727786,0,3.69E-14,4.65E-14,2
350.9333358,-1.010362916,0.45758688,764.6459,4.61E-15,6.80E-15,8.81E-15,1.09E-14,1.34E-14,4.44E-14,2.77E-14,0.1600207,0.07157217,-0.387546,-0.5641059,0,4.44E-14,4.44E-14,2
17.11814402,0.004823136,1.6261734,70.28474,3.71E-15,6.05E-15,1.12E-14,9.11E-15,4.88E-14,7.86E-14,2.92E-14,0.1761909,0.2461645,-0.5827649,0.3112455,0,7.86E-14,7.86E-14,2
351.9397245,-0.177853462,1.4892695,19.29917,2.17E-15,4.06E-15,3.75E-15,3.73E-16,1.96E-14,3.55E-14,1.21E-14,0.30299926,-0.1737264,-0.67582536,0.736903,0,2.47E-14,4.67E-14,2
33.58459748,-0.930479806,0.9757963,59.52437,2.54E-15,2.20E-15,3.67E-15,4.84E-15,8.14E-15,2.43E-14,1.06E-14,0.04716259,0.2959675,-0.35762745,0.1361992,0,2.02E-14,4.02E-14,2
185.4420925,15.82098201,1.7306662,372.1154,2.07E-14,2.41E-14,3.16E-14,6.78E-14,2.06E-13,3.50E-13,1.19E-13,0.043733668,-0.01965488,-0.1641545,-0.04953689,0,3.50E-13,3.50E-13,2
255.5671434,61.20913334,1.4387017,24.37841,1.88E-15,3.13E-15,1.45E-14,2.75E-14,1.74E-14,8.45E-14,5.02E-14,0.1971168,0.7156836,0.001491915,-0.6104787,0,8.45E-14,8.45E-14,2
154.9776646,8.42089385,1.4409727,98.76119,8.62E-16,1.01E-14,9.14E-15,1.18E-14,3.66E-14,7.95E-14,3.55E-14,0.6930207,-0.000477564,-0.3358454,-0.3902166,0,7.95E-14,7.95E-14,2
211.7887017,1.40668803,1.7964789,34.25504,2.11E-15,3.09E-15,6.41E-15,1.24E-14,4.12E-14,6.66E-14,2.11E-14,0.4230242,0.3871959,-0.1816021,-0.1432389,0,6.66E-14,6.66E-14,2
155.5965642,12.96120118,1.0482076,135.8983,5.18E-15,7.69E-15,1.15E-14,1.57E-14,4.55E-14,8.58E-14,3.69E-14,0.17562,0.1299087,-0.3612764,-0.1301671,0,8.58E-14,8.58E-14,2
220.736425,-0.750003671,1.314573,30.15751,2.00E-17,2.12E-16,2.39E-15,1.73E-15,4.56E-16,5.97E-15,4.58E-15,0.5280482,0.7735129,-0.6469015,-0.4785493,0,5.97E-15,5.97E-15,2
187.507929,13.63650639,0.7783529,3005.195,8.52E-14,2.31E-13,6.48E-14,5.92E-14,8.70E-14,5.22E-13,4.14E-13,0.44829807,-0.59084094,-0.53598905,-0.4390219,20.650156,5.08E-13,7.02E-13,2
137.1670926,39.73767708,0.775559,161.3805,2.72E-15,8.02E-16,2.04E-15,4.66E-16,3.34E-15,1.33E-14,5.18E-15,-0.5772051,0.4082872,-0.624402,-0.1327844,0,1.33E-14,1.33E-14,2
154.4063598,59.37459508,0.8222872,957.2184,5.15E-14,5.02E-14,4.33E-14,3.43E-14,5.45E-14,2.37E-13,1.56E-13,-0.05590113,-0.1038067,-0.5727041,-0.3899206,0,2.37E-13,2.37E-13,2
169.0852194,1.668477906,0.9509864,238.8514,4.18E-15,1.08E-14,1.17E-14,1.22E-14,3.66E-14,7.70E-14,3.71E-14,0.4079572,0.052258078,-0.4692339,-0.050796878,0,7.70E-14,7.70E-14,2
54.72741819,0.414661214,1.4300417,18.83743,1.02E-15,1.21E-15,8.90E-16,2.98E-15,3.06E-14,3.92E-14,5.93E-15,0.04000437,0.07966361,-0.1621512,0.6025768,0,3.92E-14,3.92E-14,2
163.1051661,57.37984524,0.7765225,77.82086,1.61E-15,1.06E-15,4.34E-16,5.98E-16,5.28E-16,5.03E-15,3.27E-15,-0.028971864,-0.07134072,-0.5193246,0.6548893,11.281816,2.33E-15,1.63E-13,2
158.332703,57.80568577,0.868587,98.53722,2.23E-17,9.28E-16,1.75E-15,2.91E-15,3.01E-15,9.85E-15,5.58E-15,0.9522917,0.2445766,-0.1932424,-0.499683,0,9.85E-15,9.85E-15,2
323.5580093,-0.758969448,1.3604347,61.38468,5.38E-15,8.17E-15,2.82E-15,1.20E-14,6.16E-15,3.76E-14,2.49E-14,0.1699369,-0.4560618,0.029573461,-0.7355571,0,3.76E-14,3.76E-14,2
159.7036783,53.63269487,0.28368023,4638.629,2.86E-14,2.22E-14,2.33E-14,2.88E-14,5.54E-14,1.67E-13,8.21E-14,-0.16781862,-0.0177618,-0.4308017,-0.30091968,0,1.23E-13,2.03E-13,2
180.9547009,2.099076315,0.8514328,1106.645,4.02E-14,4.85E-14,1.08E-13,2.69E-13,1.16E-12,1.63E-12,3.51E-13,0.06217711,0.2410899,-0.091055915,0.126335,0,1.63E-12,1.63E-12,2
33.8116418,-0.651420252,0.5238578,1141.542,1.34E-14,1.76E-14,1.91E-14,1.88E-14,2.82E-14,1.04E-13,6.30E-14,0.167505,0.103466555,-0.42325774,-0.4432726,0,9.26E-14,1.05E-13,2
155.6003481,21.97569366,0.5714509,451.6421,4.33E-15,3.54E-15,8.82E-15,8.59E-15,6.19E-15,3.59E-14,2.36E-14,-0.15368143,0.27040124,-0.49733067,-0.6208599,0,2.39E-14,5.62E-14,2
24.3681715,-0.290793709,0.67911154,399.9372,4.28E-15,1.16E-14,9.20E-15,1.13E-14,1.70E-14,6.80E-14,3.85E-14,0.37545964,-0.11296546,-0.4817957,-0.16669653,0,6.62E-14,7.24E-14,2
233.8757677,1.304510412,1.863112,11.56339,5.09E-16,2.23E-15,6.23E-15,2.58E-15,1.38E-15,1.48E-14,1.29E-14,0.375988,0.2974226,-0.7184623,-0.7181716,0,1.48E-14,1.48E-14,2
226.7487451,57.95769764,1.1178639,36.4032,1.66E-15,1.33E-15,5.62E-16,4.09E-15,2.74E-15,1.40E-14,5.83E-15,0.000256015,-0.25141662,0.30826816,0.46507868,0,1.08E-14,1.78E-14,2
168.8111017,53.02295131,2.0175304,18.87563,1.64E-15,4.22E-15,1.68E-15,1.78E-16,3.50E-16,7.22E-15,9.67E-15,0.2174881,-0.2564382,-0.4419307,0.209738,0,7.22E-15,7.22E-15,2
158.7219188,57.57930585,1.3611252,24.13481,1.31E-15,1.94E-15,2.84E-15,1.59E-15,2.70E-14,3.84E-14,1.03E-14,0.3915938,0.111302,-0.3878494,0.2712757,0,3.84E-14,3.84E-14,2
205.4544091,26.58647501,1.6603757,24.08296,1.64E-15,8.64E-15,4.98E-15,1.67E-14,0,3.19E-14,2.71E-14,0.7121281,-0.2025885,0.1105936,-1,0,3.19E-14,3.19E-14,2
194.6561734,-1.509534457,1.420176,56.54959,3.20E-15,4.54E-15,6.36E-15,3.02E-15,0,1.71E-14,1.89E-14,0.1436623,0.012978974,-0.7257548,-1,0,1.71E-14,1.71E-14,2
160.2049161,59.10699377,0.9466183,178.3338,6.83E-15,6.06E-15,5.69E-15,4.72E-15,1.08E-14,3.49E-14,1.96E-14,-0.1064939,-0.07678178,-0.5746123,0.2634361,0,3.49E-14,3.49E-14,2
196.9860852,29.46087136,1.5675195,14.09315,3.83E-16,4.35E-16,4.45E-16,3.02E-15,1.12E-14,1.62E-14,3.09E-15,0.008492417,0.4100629,0.022437906,0.2538558,0,1.62E-14,1.62E-14,2
77.22596807,-67.62596336,0.6863985,233.2517,6.76E-16,4.05E-15,3.48E-15,7.76E-15,1.24E-14,3.07E-14,1.73E-14,0.7421774,-0.06948003,-0.29994535,-0.31839404,0,3.02E-14,3.44E-14,2
185.9625409,75.37467093,0.29012245,1916.902,2.01E-14,3.03E-14,3.77E-14,3.95E-14,9.68E-14,2.29E-13,1.17E-13,0.20249306,0.12057236,-0.4377188,-0.31711784,0,2.01E-13,2.54E-13,2
150.5685344,3.767047253,1.0774715,34.54163,8.19E-16,1.84E-15,7.81E-16,3.69E-16,5.07E-15,1.12E-14,5.10E-15,0.2428651,-0.47900128,-0.20075516,0.58567524,0,1.12E-14,1.15E-14,2
11.44657829,4.173179728,0.91407686,117.1076,2.46E-16,1.09E-15,3.50E-15,6.87E-15,1.21E-14,2.58E-14,1.10E-14,0.7193388,0.4322593,-0.09577249,-0.5217769,0,2.58E-14,2.58E-14,2
232.837499,7.309675279,0.82625955,158.4197,1.27E-16,3.32E-15,9.76E-15,1.62E-14,4.97E-14,8.19E-14,2.70E-14,0.8020207,0.4646715,-0.2543622,-0.1560737,0,8.19E-14,8.19E-14,2
244.6066843,12.69612481,0.9611659,182.4205,5.03E-15,1.12E-14,1.11E-14,1.30E-14,2.04E-14,6.44E-14,4.01E-14,0.4395441,-0.050568856,-0.4487079,0.1606526,0,6.44E-14,6.44E-14,2
112.5538318,36.87882325,2.1861644,25.69911,0,1.81E-15,8.68E-15,3.91E-15,9.94E-14,1.50E-13,4.53E-14,1,-0.242695,-0.1718747,0.3760444,0,1.50E-13,1.50E-13,2
228.9369954,55.58831549,0.89184237,136.5943,4.21E-15,4.43E-15,2.91E-15,1.64E-15,1.84E-14,3.26E-14,1.26E-14,-0.022922587,-0.3131243,-0.639402,0.5027874,0,3.26E-14,3.26E-14,2
210.4563239,-11.28024748,0.6576887,363.8084,2.21E-16,4.85E-16,4.28E-15,2.23E-14,7.11E-14,9.89E-14,1.79E-14,0.3560908,0.8237432,0.2659731,-0.1222994,0,9.89E-14,9.89E-14,2
131.1381938,50.28392369,1.6857669,6.753035,1.67E-15,2.80E-15,1.46E-14,8.54E-15,2.41E-14,5.38E-14,3.15E-14,0.5155236,0.7434563,-0.5736959,-0.007137155,0,5.38E-14,5.38E-14,2
27.49695489,12.94931557,0.31754118,11165.42,6.31E-14,1.06E-13,1.07E-13,1.16E-13,2.04E-13,5.98E-13,3.72E-13,0.250209,-0.04844945,-0.4509132,-0.3790704,0,5.98E-13,5.98E-13,2
192.6064962,0.33158042,1.9718324,12.96147,1.67E-15,6.31E-15,9.71E-17,4.03E-15,2.39E-14,4.08E-14,1.16E-14,0.5652433,-0.9396062,0.6121128,0.2727154,0,4.08E-14,4.08E-14,2
223.0177,16.86269367,0.5806937,575.2483,1.35E-14,1.63E-14,1.55E-14,1.59E-14,1.98E-14,8.31E-14,3.99E-14,0.04819844,-0.0954205,-0.4655137,-0.4653766,0,8.31E-14,8.31E-14,2
170.7516334,5.413571848,1.3238118,47.95457,1.39E-15,1.52E-15,1.58E-15,1.74E-15,2.71E-15,1.21E-14,6.36E-15,0.05847008,0.050741203,-0.4251004,-0.5661632,0,1.21E-14,1.21E-14,2
14.84424724,0.050414486,1.1278125,35.38721,1.71E-16,3.46E-15,4.98E-15,3.84E-15,4.37E-15,2.56E-14,1.87E-14,0.7900093,0.09824367,-0.33656895,-0.68485606,0,1.81E-14,4.72E-14,2
226.3057005,3.287558361,0.97222453,160.8475,2.74E-16,4.42E-15,1.33E-14,1.45E-14,2.23E-14,5.55E-14,3.26E-14,0.8806513,0.4781491,-0.4578196,-0.3838928,0,5.55E-14,5.55E-14,2
149.4585457,1.564481395,1.0227342,40.69832,2.66E-15,3.59E-15,1.56E-15,5.65E-16,7.55E-15,2.28E-14,1.37E-14,0.18316361,-0.031589974,-0.73977107,0.055104323,0,1.71E-14,2.57E-14,2
135.5452566,38.53899017,1.933168,8.805423,2.67E-17,6.60E-16,2.82E-15,7.82E-15,4.60E-14,5.83E-14,9.44E-15,0.3444403,0.4870283,0.07818489,0.2658691,0,5.83E-14,5.83E-14,2
1.954135548,0.688694415,1.7119247,17.18683,6.86E-16,2.14E-15,2.51E-16,1.54E-15,4.24E-14,4.66E-14,5.31E-15,0.636764,-0.4963855,-0.254974,0.7099388,0,4.66E-14,4.66E-14,2
2.905138228,14.70026661,0.28253612,35228.35,1.34E-13,2.01E-13,1.99E-13,2.15E-13,4.10E-13,1.16E-12,6.88E-13,0.1407876,-0.1108814,-0.457292,-0.3315322,0,1.16E-12,1.16E-12,2
214.2348761,44.89449174,0.8122733,114.3524,4.82E-16,3.34E-16,8.44E-16,1.07E-14,1.64E-14,2.90E-14,7.60E-15,0.1356109,0.07772423,0.6517206,-0.4594707,0,2.90E-14,2.90E-14,2
4.52877102,-0.759576637,1.8700097,36.07584,5.95E-15,8.89E-15,1.22E-14,2.30E-14,1.26E-13,1.76E-13,4.30E-14,0.1680501,0.0041711,-0.2269658,0.2408022,0,1.76E-13,1.76E-13,2
7.060876889,-28.07101986,0.8714383,1137.63,2.05E-14,4.28E-14,4.88E-14,6.41E-14,1.29E-13,3.16E-13,1.70E-13,0.3293425,-0.005423483,-0.3690335,-0.156832,0,3.16E-13,3.16E-13,2
347.8733418,-28.45622726,1.3074052,41.54973,4.55E-15,9.35E-15,9.59E-15,1.75E-14,2.66E-14,6.80E-14,3.48E-14,0.3475087,-0.058428124,-0.2289696,-0.3889199,0,6.80E-14,6.80E-14,2
14.13025827,-9.965983656,1.5115825,44.75188,2.15E-15,4.61E-15,5.51E-15,1.23E-14,2.98E-14,5.71E-14,2.06E-14,0.4153516,0.08779008,-0.151631,0.07151457,0,5.71E-14,5.71E-14,2
14.41692051,-28.38661272,1.2316841,232.1016,1.32E-14,8.20E-15,1.62E-14,1.38E-14,2.91E-15,5.72E-14,4.91E-14,-0.1554792,0.2183426,-0.579977,-0.5383714,0,5.72E-14,5.72E-14,2
16.08329533,0.112024624,1.4458117,48.52139,7.24E-15,1.10E-14,1.93E-14,4.13E-14,0,7.85E-14,6.71E-14,0.23593923,0.1816993,-0.14518388,-1,0,7.43E-14,8.85E-14,2
15.84068788,-0.400300963,0.45264,3508.138,3.63E-14,6.77E-14,8.70E-14,1.13E-13,1.26E-13,4.34E-13,2.79E-13,0.2551401,0.05463909,-0.3752668,-0.5512492,0,4.34E-13,4.34E-13,2
19.14047238,0.107200754,0.6529003,636.2091,1.56E-14,1.59E-14,1.52E-14,1.43E-14,2.58E-14,9.18E-14,5.57E-14,-0.035170455,-0.12014143,-0.43733263,-0.49781814,0,9.16E-14,9.18E-14,2
19.76232604,-0.942381146,1.0372189,70.07575,5.28E-16,3.17E-15,4.98E-15,4.90E-15,1.91E-15,1.61E-14,1.40E-14,0.7417016,0.1660992,-0.4943279,-0.7671157,0,1.61E-14,1.61E-14,2
10.9329089,1.037843334,1.8979498,8.270273,2.46E-16,1.18E-15,7.27E-16,9.35E-16,3.35E-15,8.52E-15,3.41E-15,0.6459656,-0.3908242,-0.2608761,0.8002755,0,8.52E-15,8.52E-15,2
259.2868678,60.16917229,2.7442396,6.867644,0,8.99E-16,1.05E-14,2.09E-14,9.55E-14,1.31E-13,2.88E-14,1,0.7946991,-0.1500678,0.1251557,0,1.31E-13,1.31E-13,2
24.65554672,0.471704884,1.2224897,71.94814,1.07E-14,1.30E-14,1.47E-14,3.13E-15,2.16E-15,6.10E-14,5.60E-14,0.2743367,-0.1408002,-0.753021,-0.9719958,0,6.10E-14,6.10E-14,2
28.72657189,-0.123140359,0.32010087,4100.276,1.01E-14,1.89E-14,2.26E-14,3.14E-14,5.69E-14,1.41E-13,7.53E-14,0.2608772,0.02430975,-0.3491751,-0.3928382,0,1.41E-13,1.41E-13,2
38.90893658,0.143223579,0.6276154,811.6542,9.98E-15,1.37E-14,1.32E-14,1.23E-14,3.92E-14,8.92E-14,4.51E-14,0.08605837,-0.08925244,-0.4656491,-0.123239,0,8.92E-14,8.92E-14,2
186.4812407,20.95301449,1.7003874,35.17199,3.72E-16,2.40E-15,4.22E-15,5.86E-15,6.60E-14,8.94E-14,1.99E-14,0.7002436,0.052143443,-0.3916889,0.3873327,0,8.94E-14,8.94E-14,2
44.99982835,-8.065835673,0.68025166,210.2157,1.79E-15,2.23E-15,1.67E-15,1.25E-15,3.97E-15,1.21E-14,6.68E-15,0.05039459,-0.1446447,-0.4466311,-0.2467447,0,1.21E-14,1.21E-14,2
46.31506567,-0.270574054,0.8645395,190.3868,2.31E-15,3.67E-15,6.80E-15,3.46E-15,1.77E-14,3.56E-14,1.72E-14,0.2140494,0.1984705,-0.661489,0.1286156,0,3.56E-14,3.56E-14,2
67.80551094,64.87468514,1.054769,130.3543,5.71E-16,3.66E-15,5.89E-15,9.92E-15,6.30E-15,2.87E-14,1.99E-14,0.7444036,0.1937836,-0.1833889,-0.7960805,0,2.87E-14,2.87E-14,2
73.5815248,-3.072080631,0.36509833,8266.333,4.52E-14,4.76E-14,4.32E-14,4.44E-14,3.72E-14,2.19E-13,1.52E-13,0.022305092,-0.08465529,-0.46899402,-0.65346545,0,1.77E-13,3.40E-13,2
158.6453546,57.7040671,1.9942621,6.709581,3.96E-16,2.58E-16,4.79E-16,0,0,1.77E-15,7.80E-16,-0.3793857,0.4605709,-1,,0,1.77E-15,1.77E-15,2
10.5259223,-9.215568019,0.60053813,62.84377,3.26E-17,7.54E-17,2.03E-15,3.57E-15,5.47E-15,1.18E-14,5.03E-15,0.7112686,0.59581065,-0.2901383,-0.21880758,0,7.96E-15,3.36E-14,2
322.2692587,-0.085767092,1.4850154,18.26852,4.22E-16,1.55E-15,3.93E-15,1.68E-15,2.44E-15,1.12E-14,9.20E-15,0.600452,0.4880171,-0.678737,-0.6809815,0,1.12E-14,1.12E-14,2
16.55939558,1.235550139,1.259883,76.17525,5.62E-15,1.24E-14,1.27E-14,3.13E-15,2.13E-14,5.51E-14,3.66E-14,0.3834871,0.07577284,-0.8320281,0.1685706,0,5.51E-14,5.51E-14,2
162.7702965,57.32326386,0.35255742,365.657,1.73E-15,3.74E-15,4.64E-15,5.69E-15,1.02E-14,2.55E-14,1.54E-14,0.32633463,0.034623373,-0.4036573,0.014621939,0,1.86E-14,4.74E-14,2
9.748689537,0.816291399,1.5036292,15.22909,4.09E-16,5.27E-16,6.39E-16,1.57E-15,1.05E-16,3.48E-15,2.54E-15,0.2733103,-0.080549754,-0.1598531,-0.9655656,0,3.48E-15,3.48E-15,2
16.04212973,-6.503591541,0.87396497,99.1313,5.91E-16,2.17E-15,2.55E-15,2.17E-15,3.04E-15,1.68E-14,9.45E-15,0.5058701,0.29896572,-0.6840716,-0.5649681,0,1.51E-14,2.28E-14,2
197.2763098,29.46362823,1.3401093,24.08036,8.28E-16,7.76E-16,5.67E-16,7.17E-16,1.66E-15,5.14E-15,2.66E-15,-0.004920553,0.011596208,-0.6464315,-0.0752599,0,5.14E-15,5.14E-15,2
122.7059653,47.97684972,1.8199136,31.90225,6.20E-15,1.07E-14,1.62E-14,2.23E-14,5.90E-14,1.14E-13,4.94E-14,0.3222969,0.2705662,-0.3208816,-0.286832,0,1.14E-13,1.14E-13,2
137.1278803,39.49868817,1.2893596,61.26298,2.23E-15,1.70E-15,3.42E-15,4.94E-15,2.01E-14,3.23E-14,9.76E-15,-0.2119777,0.239906,-0.283564,0.061905745,0,3.23E-14,3.23E-14,2
185.8254629,75.25148666,0.36482775,420.5253,3.99E-15,6.09E-15,8.19E-15,1.10E-14,1.88E-14,4.97E-14,2.56E-14,0.11862469,0.007743849,-0.37300828,-0.3826154,0,4.53E-14,5.23E-14,2
334.4021434,0.272830889,1.1440963,21.5992,1.78E-17,7.21E-17,6.72E-16,1.10E-15,2.00E-15,4.06E-15,1.74E-15,0.2887104,0.6744553,-0.2808427,-0.3984201,0,4.06E-15,4.06E-15,2
187.8184579,12.00654317,0.29539302,1902.21,1.75E-14,2.78E-14,3.38E-14,3.79E-14,4.58E-14,1.67E-13,1.07E-13,0.182089,0.03921556,-0.4248867,-0.6086633,0,1.67E-13,1.67E-13,2
185.2157049,75.4731787,0.42631102,268.1206,3.36E-15,5.29E-15,6.19E-15,6.68E-15,1.11E-14,3.53E-14,2.13E-14,0.19486313,0.02278396,-0.38170144,-0.2658228,0,3.00E-14,5.78E-14,2
136.1226531,34.09595135,0.52305007,288.5531,4.15E-15,5.62E-15,6.51E-15,8.29E-15,7.26E-15,3.30E-14,2.19E-14,0.10257468,-0.009061962,-0.4122943,-0.2589785,0,2.32E-14,4.03E-14,2
136.67664,1.750670052,1.475488,67.00362,3.12E-15,1.49E-15,3.49E-15,9.65E-15,1.24E-14,5.16E-14,1.94E-14,-0.4753798,-0.4834828,0.07161476,-0.2945678,0,5.16E-14,5.16E-14,2
231.6757177,16.54587256,0.9083865,387.8663,4.18E-14,9.46E-14,1.18E-13,1.90E-13,3.51E-13,7.95E-13,3.99E-13,0.4382715,0.1768197,-0.2468019,-0.4424654,0,7.95E-13,7.95E-13,2
